Name  1900  1910  1920  1930  1940  1950  1960  1970  1980  1990  2000  2010  
Mariann  0  0  0  0  827  708  678  943  0  0  0  0  
Marianna  0  990  702  651  698  815  0  0  0  0  944  781  
Marianne  0  843  523  362  246  192  184  271  457  639  0  0  
Maribel  0  0  0  0  0  0  0  583  387  422  515  829  
Maribeth  0  0  0  0  0  953  743  863  0  0  0  0  
Maricela  0  0  0  0  0  0  0  921  545  646  844  0  
Marie  10  9  12  18  34  53  93  122  159  179  318  516  
Mariela  0  0  0  0  0  0  0  0  0  0  641  760  
Marietta  475  499  422  438  445  515  654  976  0  0  0  0  
Marilee  0  0  0  0  717  597  717  0  0  0  0  0  
Marilou  0  0  0  0  906  958  0  0  0  0  0  0  
Marilyn  0  0  433  63  16  28  57  154  326  414  453  554  
Marilynn  0  0  0  549  412  402  597  0  0  0  0  0  
Marina  0  0  0  997  882  800  660  556  588  481  275  439  
Marion  72  63  49  49  95  149  246  395  668  938  0  0  
Marisa  0  0  0  0  0  0  768  523  281  258  189  443  
Marisela  0  0  0  0  0  0  0  0  709  678  914  0  
Marisol  0  0  0  0  0  0  0  577  372  415  361  408  
Marissa  0  0  0  0  0  0  0  807  324  121  62  111  
Marita  0  0  0  0  904  932  970  0  0  0  0  0  
Maritza  0  0  0  0  0  0  961  630  581  563  486  545  
Mariyah  0  0  0  0  0  0  0  0  0  0  0  981  
Marjorie  131  91  38  21  47  104  180  290  480  673  0  0  
Marjory  792  776  465  443  586  834  0  0  0  0  0  0  
Marla  0  0  0  0  753  419  240  272  374  704  0  0  
Marlee  0  0  0  0  0  0  0  0  0  0  947  648  
Marleen  0  0  0  0  0  880  0  0  0  0  0  0  
Marlena  0  0  0  0  0  0  0  0  673  755  948  0  
Marlene  0  0  0  722  55  111  152  254  407  456  462  576  
Marley  0  0  0  0  0  0  0  0  0  0  902  321  
Marlo  0  0  0  0  0  0  0  685  743  0  0  0  
Marlyn  0  0  0  972  537  809  0  0  0  0  0  0  
Marlys  0  0  0  658  360  509  884  0  0  0  0  0  
Marni  0  0  0  0  0  0  0  991  0  0  0  0  
Marnie  0  0  0  0  0  0  0  663  779  0  0  0  
Marquita  0  0  0  0  0  0  0  0  0  375  0  0  
Marsha  0  0  0  0  361  102  115  212  268  622  0  0  
Marta  0  0  0  0  894  628  458  530  690  925  0  0  
Martha  25  29  25  23  23  31  55  104  164  216  319  530  
Marti  0  0  0  0  0  0  0  994  0  0  0  0  
Martina  757  743  767  747  835  817  893  621  774  671  911  0  
Marva  0  0  0  0  458  436  601  939  0  0  0  0  
Marvel  612  580  608  620  747  0  0  0  0  0  0  0  
Mary  1  1  1  1  1  1  1  2  18  34  40  73  
Maryam  0  0  0  0  0  0  0  0  0  0  0  975  
Maryann  0  857  565  383  197  156  236  316  526  683  0  0  
Maryanne  0  0  0  0  587  444  520  678  0  0  0  0  
Marybelle  0  0  983  987  0  0  0  0  0  0  0  0  
Marybeth  0  0  0  0  0  980  641  517  0  0  0  0  
Maryellen  0  0  1000  801  669  489  532  603  0  0  0  0  
Maryjane  0  0  824  597  613  574  915  0  0  0  0  0  
Maryjo  0  0  0  0  0  771  711  741  0  0  0  0  
Marylee  0  0  0  0  0  954  0  0  0  0  0  0  
Marylin  0  0  0  0  679  862  0  0  0  0  0  0  
Marylou  0  0  0  619  395  439  665  870  0  0  0  0  
Marylyn  0  0  0  0  666  945  0  0  0  0  0  0  
Mathilda  243  347  505  742  0  0  0  0  0  0  0  0  
Mathilde  610  872  0  0  0  0  0  0  0  0  0  0  
Matie  868  0  0  0  0  0  0  0  0  0  0  0  
Matilda  139  182  242  308  480  724  934  0  0  0  0  0  
Mattie  48  55  90  113  143  204  358  666  0  0  945  818  
Maud  147  256  464  682  0  0  0  0  0  0  0  0  
Maude  57  101  215  327  507  812  0  0  0  0  0  0  
Maudie  246  264  343  428  562  900  0  0  0  0  0  0  
Maura  0  0  0  0  0  0  617  514  717  669  689  914  
Maureen  0  0  709  447  163  98  104  124  262  361  781  0  
Maurine  626  396  365  451  625  905  0  0  0  0  0  0  
Mavis  0  733  395  281  298  481  766  0  0  0  0  0  
Maxine  632  248  96  85  124  169  299  488  952  0  0  0  
May  80  119  185  232  342  522  758  0  0  0  0  0  
Maya  0  0  0  0  0  0  0  0  664  600  183  77  
Maybell  633  608  834  0  0  0  0  0  0  0  0  0  
Maybelle  365  371  470  657  930  0  0  0  0  0  0  0  
Maye  603  672  946  0  0  0  0  0  0  0  0  0  
Mayme  191  279  379  571  924  0  0  0  0  0  0  0  
Maymie  847  882  0  0  0  0  0  0  0  0  0  0  
Mayra  0  0  0  0  0  0  0  0  549  228  273  640  
Mazie  374  423  514  601  769  0  0  0  0  0  0  0  
Mckayla  0  0  0  0  0  0  0  0  0  0  545  543  
Mckenna  0  0  0  0  0  0  0  0  0  0  285  208  
Mckenzie  0  0  0  0  0  0  0  0  0  730  175  152  
Meadow  0  0  0  0  0  0  0  0  0  0  0  831  
Meagan  0  0  0  0  0  0  0  0  586  163  190  672  
Meaghan  0  0  0  0  0  0  0  0  947  404  505  0  
Mechelle  0  0  0  0  0  0  0  772  0  0  0  0  
Meda  613  839  0  0  0  0  0  0  0  0  0  0  
Meg  0  0  0  0  0  0  0  949  0  0  0  0  
Megan  0  0  0  0  0  0  642  361  66  12  12  42  
Meghan  0  0  0  0  0  0  0  929  216  82  107  264  
Meghann  0  0  0  0  0  0  0  0  0  858  0  0  
Melanie  0  0  0  0  0  305  160  106  53  88  112  93  
Melany  0  0  0  0  0  0  0  0  0  0  0  518  
Melba  592  366  248  209  223  315  479  900  0  0  0  0  
Melina  0  0  0  0  0  0  0  0  0  959  678  544  
Melinda  796  0  0  0  744  295  154  105  89  143  399  0  
Melisa  0  0  0  0  0  0  0  496  378  560  921  0  
Melissa  455  632  858  0  821  395  144  26  3  8  34  108  
Mellie  577  693  0  0  0  0  0  0  0  0  0  0  
Mellisa  0  0  0  0  0  0  0  0  856  0  0  0  
Mellissa  0  0  0  0  0  0  0  0  762  0  0  0  
Melodie  0  0  0  0  0  0  576  712  938  0  0  0  
Melody  0  0  0  0  0  351  192  205  209  267  375  280  
Melonie  0  0  0  0  0  0  0  941  919  0  0  0  
Melva  806  531  436  410  390  500  701  0  0  0  0  0  
Melvina  482  528  661  732  832  970  0  0  0  0  0  0  
Mercedes  590  451  409  412  497  673  749  786  750  397  199  406  
Meredith  0  0  866  752  573  448  552  435  171  155  231  383  
Merilyn  0  0  0  0  914  0  0  0  0  0  0  0  
Merlene  0  0  0  0  805  0  0  0  0  0  0  0  
Merna  0  0  0  0  940  0  0  0  0  0  0  0  
Merri  0  0  0  0  0  0  962  0  0  0  0  0  
Merry  0  0  0  0  802  498  542  799  0  0  0  0  
Mertie  569  778  0  0  0  0  0  0  0  0  0  0  
Meryl  0  0  0  0  0  966  894  0  0  0  0  0  
Meta  274  404  627  882  0  0  0  0  0  0  0  0  
Metta  815  0  0  0  0  0  0  0  0  0  0  0  
Mettie  700  937  0  0  0  0  0  0  0  0  0  0  
Mia  0  0  0  0  0  0  0  452  453  399  176  21  
Miah  0  0  0  0  0  0  0  0  0  0  0  811  
Micaela  0  0  0  0  0  0  0  0  0  910  546  881  
Michaela  0  0  0  0  0  0  0  0  878  433  126  279  
Michele  0  0  0  0  0  179  102  45  60  178  498  0  
Michell  0  0  0  0  0  0  0  754  751  0  0  0  
Michelle  0  0  0  0  0  270  82  6  4  17  36  79  
Mickie  0  0  0  0  0  978  0  0  0  0  0  0  
Migdalia  0  0  0  0  0  0  859  845  0  0  0  0  
Mikaela  0  0  0  0  0  0  0  0  0  0  373  540  
Mikala  0  0  0  0  0  0  0  0  0  0  917  0  
Mikayla  0  0  0  0  0  0  0  0  0  0  154  151  
Mila  0  0  0  0  0  0  0  0  0  0  0  742  
Milagros  0  0  0  0  0  0  873  824  0  0  0  0  
Mildred  37  8  6  9  40  106  201  350  642  0  0  0  
Miley  0  0  0  0  0  0  0  0  0  0  0  423  
Millicent  827  664  550  494  598  819  977  0  0  0  0  0  
Millie  198  224  270  348  411  518  703  956  0  0  0  0  
Mimi  0  0  0  0  0  988  862  945  0  0  0  0  
Mina  288  401  521  660  752  0  0  0  0  0  0  954  
Mindi  0  0  0  0  0  0  0  0  738  0  0  0  
Mindy  0  0  0  0  0  0  419  403  177  243  772  0  
Minerva  325  380  454  543  621  681  691  856  0  0  0  0  
Minna  478  687  0  0  0  0  0  0  0  0  0  0  
Minnie  17  39  70  107  145  206  393  714  0  0  0  0  
Minta  782  0  0  0  0  0  0  0  0  0  0  0  
Mintie  986  0  0  0  0  0  0  0  0  0  0  0  
Mira  0  0  0  0  0  0  0  0  0  0  0  924  
Miracle  0  0  0  0  0  0  0  0  0  0  753  487  
Miranda  0  0  0  0  0  0  0  811  252  123  84  146  
Mireya  0  0  0  0  0  0  0  0  0  0  791  968  
Miriam  220  187  145  158  217  271  279  332  351  314  276  289  
Missouri  636  772  0  0  0  0  0  0  0  0  0  0  
Missy  0  0  0  0  0  0  0  641  0  0  0  0  
Misti  0  0  0  0  0  0  0  990  465  803  0  0  
Misty  0  0  0  0  0  0  0  376  63  116  533  0  
Mittie  313  386  576  706  858  0  0  0  0  0  0  0  
Mitzi  0  0  0  0  808  0  487  500  720  0  0  0  
Miya  0  0  0  0  0  0  0  0  0  0  0  970  
Moira  0  0  0  0  0  0  0  999  0  0  0  0  
Mollie  125  165  234  321  401  513  682  862  695  545  541  709  
Molly  418  364  361  401  364  359  340  289  167  105  95  99  
Mona  383  405  385  342  257  333  249  319  582  0  0  0  
Monica  541  467  427  487  409  313  171  77  46  59  94  237  
Monika  0  0  0  0  0  0  0  898  778  783  929  0  
Monique  0  0  0  0  0  0  683  236  151  125  193  595  
Monnie  853  909  0  0  0  0  0  0  0  0  0  0  
Monserrat  0  0  0  0  0  0  0  0  0  0  0  750  
Montana  0  0  0  0  0  0  0  0  0  0  664  994  
Morgan  0  0  0  0  0  0  0  0  636  98  28  32  
Moriah  0  0  0  0  0  0  0  0  0  0  528  834  
Mossie  915  895  0  0  0  0  0  0  0  0  0  0  
Mozell  0  794  697  749  968  0  0  0  0  0  0  0  
Mozelle  962  526  444  556  849  0  0  0  0  0  0  0  
Muriel  256  204  131  136  221  358  605  988  0  0  0  0  
Mya  0  0  0  0  0  0  0  0  0  0  441  109  
Myah  0  0  0  0  0  0  0  0  0  0  0  679  
Myla  0  0  0  0  0  0  0  0  0  0  0  823  
Myra  239  289  292  296  252  238  266  367  506  632  866  1000  
Myranda  0  0  0  0  0  0  0  0  0  0  823  0  
Myrl  809  812  844  0  0  0  0  0  0  0  0  0  
Myrle  751  740  759  916  0  0  0  0  0  0  0  0  
Myrna  902  750  603  461  174  273  454  654  0  0  0  0  
Myrtice  810  630  602  647  810  0  0  0  0  0  0  0  
Myrtie  335  446  672  876  0  0  0  0  0  0  0  0  
Myrtis  629  508  539  570  661  984  0  0  0  0  0  0  
Myrtle  28  37  59  95  158  283  554  0  0  0  0  0  
Nada  0  0  0  971  920  0  0  0  0  0  0  0  
Nadia  0  0  0  0  0  0  0  0  522  408  359  213  
Nadine  713  498  297  248  254  309  296  333  515  592  801  0  
Nakia  0  0  0  0  0  0  0  0  497  833  0  0  
Nan  440  511  667  663  543  532  655  0  0  0  0  0  
Nanci  0  0  0  0  0  770  702  947  0  0  0  0  
Nancie  0  0  0  0  948  936  0  0  0  0  0  0  
Nancy  99  110  100  54  9  7  10  31  83  113  171  319  
Nanette  0  0  0  0  792  587  374  421  817  0  0  0  
Nanie  973  0  0  0  0  0  0  0  0  0  0  0  
Nannette  0  0  0  0  992  931  773  725  0  0  0  0  
Nannie  126  168  247  299  410  698  0  0  0  0  0  0  
Naoma  1000  901  847  863  0  0  0  0  0  0  0  0  
Naomi  182  158  132  144  160  242  321  391  280  253  210  132  
Natalee  0  0  0  0  0  0  0  0  0  0  0  659  
Natalia  0  0  0  999  0  0  0  0  861  524  330  126  
Natalie  465  403  279  252  285  374  317  177  97  55  49  18  
Nataly  0  0  0  0  0  0  0  0  0  0  808  465  
Natalya  0  0  0  0  0  0  0  0  0  0  0  897  
Natasha  0  0  0  0  0  0  0  650  136  79  165  344  
Nathalie  0  986  803  770  0  0  0  0  0  807  605  575  
Nathaly  0  0  0  0  0  0  0  0  0  0  0  891  
Nayeli  0  0  0  0  0  0  0  0  0  0  885  326  
Nedra  0  0  777  854  656  714  914  0  0  0  0  0  
Nelda  0  768  532  369  276  341  530  922  0  0  0  0  
Nell  187  199  233  272  329  563  991  0  0  0  0  0  
Nella  828  852  907  910  895  0  0  0  0  0  0  0  
Nelle  275  409  546  824  0  0  0  0  0  0  0  0  
Nellie  31  48  61  100  138  225  415  682  920  0  0  0  
Nena  954  0  0  0  0  0  0  0  0  0  0  0  
Neoma  0  833  780  763  921  0  0  0  0  0  0  0  
Neta  640  795  904  0  0  0  0  0  0  0  0  0  
Nettie  84  116  170  221  267  406  671  0  0  0  0  0  
Neva  259  285  282  325  387  580  745  0  0  0  0  0  
Nevada  793  967  0  0  0  0  0  0  0  0  0  0  
Nevaeh  0  0  0  0  0  0  0  0  0  0  0  69  
Nia  0  0  0  0  0  0  0  0  0  0  434  386  
Nichelle  0  0  0  0  0  0  0  888  0  0  0  0  
Nichol  0  0  0  0  0  0  0  0  911  0  0  0  
Nichole  0  0  0  0  0  0  0  631  142  110  283  888  
Nicki  0  0  0  0  0  956  987  0  958  0  0  0  
Nicole  0  0  0  0  0  0  811  136  12  7  18  54  
Nicolette  0  0  0  0  0  0  0  0  0  642  428  956  
Nicolle  0  0  0  0  0  0  0  0  905  0  0  0  
Niki  0  0  0  0  0  0  0  0  772  0  0  0  
Nikia  0  0  0  0  0  0  0  0  917  0  0  0  
Nikita  0  0  0  0  0  0  0  0  896  565  736  0  
Nikki  0  0  0  0  0  577  659  515  223  259  398  984  
Nikole  0  0  0  0  0  0  0  0  855  902  0  0  
Nila  0  0  0  857  713  892  0  0  0  0  0  0  
Nina  137  160  175  188  194  227  229  273  303  215  242  252  
Nita  561  595  660  582  501  496  492  759  0  0  0  0  
Noelia  0  0  0  0  0  0  0  0  0  0  0  947  
Noelle  0  0  0  0  0  0  0  600  524  482  429  435  
Noemi  0  0  0  0  0  0  0  868  692  662  589  627  
Nola  290  287  344  378  376  495  662  0  0  0  0  0  
Noma  0  976  973  0  0  0  0  0  0  0  0  0  
Nona  318  355  399  415  406  512  632  0  0  0  0  0  
Nonie  797  0  0  0  0  0  0  0  0  0  0  0  
Nora  70  98  151  177  207  224  241  305  383  416  469  258  
Norah  826  0  0  0  0  0  0  0  0  0  0  546  
Noreen  0  0  0  672  439  343  409  491  0  0  0  0  
Norene  0  905  772  765  715  823  0  0  0  0  0  0  
Norine  818  718  724  723  780  0  0  0  0  0  0  0  
Norma  192  163  103  31  29  75  140  178  270  427  610  0  
Nova  690  697  753  785  880  0  0  0  0  0  0  0  
Novella  718  581  621  635  759  0  0  0  0  0  0  0  
Nya  0  0  0  0  0  0  0  0  0  0  0  886  
Nyah  0  0  0  0  0  0  0  0  0  0  0  912  
Nyasia  0  0  0  0  0  0  0  0  0  0  0  928  
Nyla  0  0  0  0  0  0  0  0  0  0  0  442  
Ocie  456  468  612  826  0  0  0  0  0  0  0  0  
Octavia  438  489  685  822  0  0  0  0  831  606  748  0  
Oda  652  804  0  0  0  0  0  0  0  0  0  0  
Odelia  897  800  0  0  0  0  0  0  0  0  0  0  
Odessa  378  299  308  333  435  609  945  0  0  0  0  0  
Odile  0  965  0  0  0  0  0  0  0  0  0  0  
Ofelia  0  0  0  685  663  772  966  0  0  0  0  0  
Ola  158  164  229  261  313  468  843  0  0  0  0  0  
Oleta  0  757  456  567  708  0  0  0  0  0  0  0  
Olevia  903  877  0  0  0  0  0  0  0  0  0  0  
Olga  146  169  135  174  293  367  375  461  523  705  983  0  
Olive  90  109  133  201  362  682  0  0  0  0  0  0  
Olivia  261  267  283  302  307  266  370  492  296  165  31  5  
Ollie  111  134  190  230  274  399  694  0  0  0  0  0  
Oma  303  300  386  477  600  0  0  0  0  0  0  0  
Omie  967  927  0  0  0  0  0  0  0  0  0  0  
Ona  347  398  498  610  733  0  0  0  0  0  0  0  
Onie  591  699  0  0  0  0  0  0  0  0  0  0  
Opal  195  94  94  132  225  416  769  0  0  0  0  0  
Ophelia  291  305  359  380  484  672  867  0  0  0  0  0  
Ora  118  145  198  235  281  414  656  0  0  0  0  0  
Oralia  0  0  0  0  783  729  920  0  0  0  0  0  
Orpha  324  393  486  664  933  0  0  0  0  0  0  0  
Osa  873  0  0  0  0  0  0  0  0  0  0  0  
Osie  837  878  0  0  0  0  0  0  0  0  0  0  
Ossie  788  677  785  877  0  0  0  0  0  0  0  0  
Otelia  0  996  0  0  0  0  0  0  0  0  0  0  
Ottie  726  813  0  0  0  0  0  0  0  0  0  0  
Ottilia  879  0  0  0  0  0  0  0  0  0  0  0  
Ottilie  813  0  0  0  0  0  0  0  0  0  0  0  
Ouida  869  791  686  631  682  0  0  0  0  0  0  0  
Ova  799  834  0  0  0  0  0  0  0  0  0  0  
Ozella  0  853  869  988  0  0  0  0  0  0  0  0  
Paige  0  0  0  0  0  0  944  377  463  197  63  70  
Paisley  0  0  0  0  0  0  0  0  0  0  0  615  
Palma  0  863  764  778  965  0  0  0  0  0  0  0  
Paloma  0  0  0  0  0  0  0  0  0  0  997  825  
Pam  0  0  0  0  0  412  217  230  0  0  0  0  
Pamala  0  0  0  0  0  761  565  674  0  0  0  0  
Pamela  0  0  0  891  429  33  13  15  61  122  357  589  
Pamella  0  0  0  0  0  947  891  0  0  0  0  0  
Pansy  336  338  397  453  489  808  0  0  0  0  0  0  
Paola  0  0  0  0  0  0  0  0  0  884  388  332  
Paralee  974  0  0  0  0  0  0  0  0  0  0  0  
Paris  0  0  0  0  0  0  0  0  0  752  484  302  
Pat  0  0  870  381  152  173  382  690  0  0  0  0  
Patience  0  0  0  0  0  0  0  0  0  0  951  761  
Patrica  0  0  0  0  786  661  598  664  0  0  0  0  
Patrice  0  0  0  0  0  668  256  336  422  391  930  0  
Patricia  446  273  149  22  4  4  3  7  37  64  153  378  
Patsy  586  553  531  191  58  80  177  381  901  0  0  0  
Patti  0  0  0  0  506  330  162  252  784  0  0  0  
Pattie  495  641  747  721  617  709  628  843  0  0  0  0  
Patty  0  0  995  363  187  210  189  219  632  0  0  0  
Paula  433  410  380  304  193  70  47  52  109  256  446  688  
Pauletta  0  0  0  0  0  918  0  0  0  0  0  0  
Paulette  0  0  0  0  774  150  223  341  571  0  0  0  
Paulina  943  0  0  0  0  0  0  0  0  0  524  477  
Pauline  76  54  35  40  81  130  221  314  508  728  967  0  
Payton  0  0  0  0  0  0  0  0  0  0  317  133  
Pearl  26  33  56  90  169  264  432  658  912  0  0  0  
Pearle  402  530  733  0  0  0  0  0  0  0  0  0  
Pearlie  289  295  357  359  357  431  718  0  0  0  0  0  
Pearline  0  779  689  579  565  804  0  0  0  0  0  0  
Peggie  0  0  0  799  502  536  781  0  0  0  0  0  
Peggy  436  308  254  109  37  42  49  121  278  677  0  0  
Penelope  0  0  0  0  547  286  437  580  899  0  0  440  
Pennie  0  0  0  0  0  972  835  776  0  0  0  0  
Penny  0  0  0  0  525  174  142  109  230  719  0  0  
Perla  0  0  0  0  0  0  0  0  0  789  526  417  
Petra  570  532  597  517  604  785  980  950  0  0  0  0  
Peyton  0  0  0  0  0  0  0  0  0  0  311  105  
Phebe  747  0  0  0  0  0  0  0  0  0  0  0  
Phillis  0  0  0  0  0  913  0  0  0  0  0  0  
Philomena  525  426  383  421  699  0  0  0  0  0  0  0  
Phoebe  319  399  447  524  569  753  951  0  0  0  635  375  
Phylis  0  0  0  0  883  883  0  0  0  0  0  0  
Phyllis  342  211  95  37  27  41  81  168  543  0  0  0  
Pinkie  437  495  749  913  0  0  0  0  0  0  0  0  
Piper  0  0  0  0  0  0  0  0  0  0  0  234  
Pollie  821  913  0  0  0  0  0  0  0  0  0  0  
Polly  353  390  402  366  319  362  405  447  816  0  0  0  
Porsha  0  0  0  0  0  0  0  0  0  918  0  0  
Portia  0  0  0  0  0  662  800  936  0  859  0  0  
Precious  0  0  0  0  0  0  0  0  0  540  415  573  
Presley  0  0  0  0  0  0  0  0  0  0  0  419  
Princess  0  0  0  0  0  0  0  0  0  708  861  816  
Priscilla  359  345  281  225  192  148  224  284  267  175  207  349  
Prudence  727  822  886  946  941  843  0  0  0  0  0  0  
Qiana  0  0  0  0  0  0  0  0  918  0  0  0  
Queen  463  435  462  446  448  524  761  0  0  0  0  0  
Queenie  638  599  848  998  0  0  0  0  0  0  0  0  
Quiana  0  0  0  0  0  0  0  0  992  0  0  0  
Rachael  648  730  623  756  969  959  872  497  191  107  144  388  
Racheal  0  0  0  0  0  0  0  0  763  573  833  0  
Rachel  138  152  155  163  166  182  198  127  27  16  14  39  
Rachelle  0  0  0  0  0  0  669  399  302  287  518  0  
Rae  349  408  429  513  455  461  499  576  829  0  0  0  
Raegan  0  0  0  0  0  0  0  0  0  0  0  457  
Raina  0  0  0  0  0  0  0  0  983  0  0  865  
Ramona  615  466  362  215  195  254  210  253  414  791  0  0  
Randi  0  0  0  0  0  863  470  539  487  270  489  0  
Raquel  0  0  0  961  779  878  764  409  283  263  265  470  
Rashida  0  0  0  0  0  0  0  0  937  0  0  0  
Raven  0  0  0  0  0  0  0  0  882  424  172  348  
Rayna  0  0  0  0  0  0  0  0  0  0  0  839  
Reagan  0  0  0  0  0  0  0  0  0  0  476  165  
Reanna  0  0  0  0  0  0  0  0  0  0  998  0  
Reatha  0  0  984  990  0  0  0  0  0  0  0  0  
Reba  302  268  243  243  253  344  453  742  0  0  0  0  
Rebeca  0  0  0  0  0  0  0  0  963  871  701  868  
Rebecca  121  155  164  173  151  58  29  40  14  25  26  87  
Rebekah  0  0  0  0  0  0  699  616  229  157  158  255  
Reese  0  0  0  0  0  0  0  0  0  0  0  212  
Regan  0  0  0  0  0  0  0  0  843  0  566  517  
Regina  227  203  191  195  240  177  130  82  116  205  414  620  
Reina  0  0  0  0  0  0  0  0  0  0  957  926  
Rella  944  0  0  0  0  0  0  0  0  0  0  0  
Rena  197  220  267  310  353  400  430  457  594  796  0  0  
Renae  0  0  0  0  0  0  640  533  590  777  0  0  
Renata  0  0  0  0  0  0  0  0  950  0  0  0  
Renea  0  0  0  0  0  0  0  908  0  0  0  0  
Renee  0  864  736  425  372  236  121  69  92  124  271  563  
Renita  0  0  0  0  0  0  719  677  923  0  0  0  
Ressie  807  705  953  0  0  0  0  0  0  0  0  0  
Reta  607  578  594  589  516  629  846  0  0  0  0  0  
Retha  719  496  492  482  477  598  794  0  0  0  0  0  
Retta  531  727  0  0  0  0  0  0  0  0  0  0  
Reva  593  436  378  392  436  584  792  0  0  0  0  0  
Reyna  0  0  0  0  0  0  0  0  0  872  640  631  
